,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,paid_off,#_of_pastdues,no_loan,target
67,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
68,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
69,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
70,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
71,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
72,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
73,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
74,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
75,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
76,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
77,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
78,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
79,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
80,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
81,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
82,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
83,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
84,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
85,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
86,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
87,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
88,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
89,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
90,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
91,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
92,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
93,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
94,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
95,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
96,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
97,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,1,0
98,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
99,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,1,1
100,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
101,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,0,1,1,0
102,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
103,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,0,1,1,0
104,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
105,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,0,1,1,0
106,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
107,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,0,1,1,0
108,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
109,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
110,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,1
111,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
112,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,0
113,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
114,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
115,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,1,0,0
116,0,0,1,0,297000.0,0,0,1,0,42.51780821917808,8.860273972602737,8,1,1,0,0,1
117,0,0,0,0,157500.0,0,1,0,0,37.375342465753434,13.276712328767125,6,2,0,1,1,0
118,0,0,0,0,157500.0,0,1,0,0,37.375342465753434,13.276712328767125,6,2,0,0,1,1
119,0,0,0,0,157500.0,0,1,0,0,37.375342465753434,13.276712328767125,6,2,0,1,1,0
120,0,0,0,0,157500.0,0,1,0,0,37.375342465753434,13.276712328767125,6,2,0,1,1,0
121,0,0,0,0,157500.0,0,1,0,0,37.375342465753434,13.276712328767125,6,2,0,1,1,0
122,1,0,1,0,135000.0,0,0,0,0,42.42191780821918,3.857534246575343,4,2,0,0,1,1
123,1,0,1,0,135000.0,0,0,0,0,42.42191780821918,3.857534246575343,4,2,0,0,1,1
124,1,0,1,0,135000.0,0,0,0,0,42.42191780821918,3.857534246575343,4,2,0,0,1,1
125,1,0,1,0,135000.0,0,0,0,0,42.42191780821918,3.857534246575343,4,2,0,0,1,1
126,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,0,1,0,0
127,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,1,1,0,1
128,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,1,1,0,1
129,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,0,1,0,0
130,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,1,1,0,0
131,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,1,1,0,1
132,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,1,1,1,1
133,0,1,1,0,135000.0,0,0,0,0,48.72602739726028,4.69041095890411,8,2,1,1,1,1
134,1,1,1,0,112500.0,0,0,0,0,57.18904109589041,6.523287671232878,4,2,0,0,1,1
135,1,1,1,0,112500.0,0,0,0,0,57.18904109589041,6.523287671232878,4,2,0,0,1,1
136,1,1,1,0,112500.0,0,0,0,0,57.18904109589041,6.523287671232878,4,2,1,0,1,1
137,1,1,1,0,112500.0,0,0,0,0,57.18904109589041,6.523287671232878,4,2,0,0,1,1
138,1,1,1,0,112500.0,0,0,0,0,57.18904109589041,6.523287671232878,4,2,1,1,0,1
139,1,1,1,0,112500.0,0,0,0,0,57.18904109589041,6.523287671232878,4,2,0,0,1,1
140,0,1,1,0,270000.0,0,0,1,0,45.43013698630136,3.271232876712329,1,1,0,1,1,0
141,0,1,1,0,270000.0,0,0,1,0,45.43013698630136,3.271232876712329,1,1,1,1,1,1
142,0,1,1,0,270000.0,0,0,1,0,45.43013698630136,3.271232876712329,1,1,0,1,0,0
143,0,1,1,0,270000.0,0,0,1,0,45.43013698630136,3.271232876712329,1,1,0,1,1,0
144,0,1,1,0,270000.0,0,0,1,0,45.43013698630136,3.271232876712329,1,1,0,1,1,0
145,0,1,1,0,270000.0,0,0,1,0,45.43013698630136,3.271232876712329,1,1,0,1,1,0
146,0,1,1,0,270000.0,0,1,0,0,29.117808219178084,2.2684931506849315,10,2,0,0,1,1
147,0,1,1,0,270000.0,0,1,0,0,29.117808219178084,2.2684931506849315,10,2,0,0,1,1
148,1,1,1,0,157500.0,0,0,0,0,27.197260273972606,2.2684931506849315,4,2,1,1,0,1
149,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
150,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
151,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
152,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
153,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
154,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
155,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
156,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
157,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
158,1,0,1,0,166500.0,0,0,0,0,51.85205479452055,17.194520547945206,8,2,0,1,1,0
159,0,1,1,0,270000.0,0,0,0,0,54.41369863013698,29.70684931506849,8,2,0,1,1,0
160,0,1,1,0,270000.0,0,0,0,0,54.41369863013698,29.70684931506849,8,2,1,1,0,1
161,0,1,1,0,225000.0,0,0,0,0,39.58904109589041,7.608219178082192,8,2,0,1,1,0
162,0,1,1,0,225000.0,0,0,0,0,39.58904109589041,7.608219178082192,8,2,1,0,1,1
163,0,0,1,0,315000.0,0,0,1,0,28.91506849315068,3.271232876712329,0,1,1,1,1,0
164,0,0,1,0,315000.0,0,0,1,0,28.91506849315068,3.271232876712329,0,1,1,1,1,0
165,0,0,1,2,157500.0,0,0,1,0,39.249315068493146,1.5205479452054795,3,3,1,1,1,1
166,0,0,1,2,157500.0,0,0,1,0,39.249315068493146,1.5205479452054795,3,3,1,1,1,0
167,0,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,3,2,0,1,1,0
168,0,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,3,2,0,1,1,0
169,0,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,3,2,0,1,1,0
170,0,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,3,2,0,1,1,0
171,0,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,3,2,0,1,1,0
172,0,0,1,0,148500.0,0,1,0,0,48.33150684931507,2.4356164383561643,3,2,0,1,1,0
173,0,0,1,2,202500.0,0,1,0,0,30.128767123287673,6.27123287671233,3,4,1,1,0,1
174,0,0,1,2,202500.0,0,1,0,0,30.128767123287673,6.27123287671233,3,4,1,1,0,0
175,0,0,1,2,202500.0,0,1,0,0,30.128767123287673,6.27123287671233,3,4,1,1,0,1
176,0,0,1,2,202500.0,0,1,0,0,30.128767123287673,6.27123287671233,3,4,1,1,0,1
177,0,0,1,2,202500.0,0,1,0,0,30.128767123287673,6.27123287671233,3,4,0,1,1,0
178,1,0,1,0,202500.0,0,0,1,0,24.276712328767122,2.4356164383561643,4,1,0,1,0,0
179,1,0,1,0,202500.0,0,0,1,0,24.276712328767122,2.4356164383561643,4,1,0,1,0,0
180,0,1,1,0,112500.0,0,0,1,0,20.51780821917808,2.1835616438356165,12,1,0,0,1,1
181,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,1,1,1,1
182,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,1,1,1,1
183,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,0,0,1,1
184,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,0,0,1,1
185,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,0,1,1,0
186,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,0,1,1,0
187,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,1,1,1,0
188,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,1,1,1,0
189,1,1,1,0,315000.0,0,0,0,0,28.63013698630137,5.69041095890411,14,2,1,1,1,1
190,0,1,1,0,270000.0,0,1,0,0,28.12054794520548,8.693150684931506,6,2,1,1,1,1
191,0,1,1,0,270000.0,0,1,0,0,28.12054794520548,8.693150684931506,6,2,1,1,1,1
192,0,1,1,1,450000.0,0,1,0,0,48.56438356164385,1.9397260273972603,3,3,0,1,0,0
193,0,1,1,1,450000.0,0,1,0,0,48.56438356164385,1.9397260273972603,3,3,0,1,1,0
194,1,0,1,1,180000.0,0,0,0,1,38.69041095890411,3.5232876712328767,4,3,1,1,0,1
195,0,0,1,0,112500.0,0,1,0,0,27.572602739726022,8.693150684931506,8,2,1,1,0,1
196,0,0,1,0,112500.0,0,1,0,0,27.572602739726022,8.693150684931506,8,2,1,1,0,0
197,0,0,1,0,112500.0,0,1,0,0,27.572602739726022,8.693150684931506,8,2,0,1,1,0
198,1,0,1,0,90000.0,0,0,0,0,56.249315068493146,15.698630136986301,4,2,1,0,1,1
199,1,0,1,0,90000.0,0,0,0,0,56.249315068493146,15.698630136986301,4,2,0,1,0,0
200,1,1,0,2,202500.0,0,1,0,0,40.35616438356164,8.189041095890412,8,4,0,1,1,0
201,1,1,0,2,202500.0,0,1,0,0,40.35616438356164,8.189041095890412,8,4,0,1,1,0
202,1,1,1,0,247500.0,0,0,0,0,34.5972602739726,11.027397260273972,4,2,0,1,0,0
203,1,1,1,1,765000.0,0,1,0,0,33.41643835616439,3.271232876712329,10,3,0,1,0,0
204,1,1,1,1,765000.0,0,1,0,0,33.41643835616439,3.271232876712329,10,3,0,1,0,0
205,1,1,1,1,765000.0,0,1,0,0,33.41643835616439,3.271232876712329,10,3,0,1,0,0
206,0,0,1,1,270000.0,0,0,0,0,37.47671232876712,12.03013698630137,0,3,1,1,1,1
207,0,0,1,1,270000.0,0,0,0,0,37.47671232876712,12.03013698630137,0,3,0,1,1,0
208,0,0,1,1,270000.0,0,0,0,0,37.47671232876712,12.03013698630137,0,3,1,1,1,1
209,0,0,1,0,315000.0,0,1,1,0,36.35890410958904,1.5205479452054795,10,1,0,1,1,0
210,0,0,1,0,315000.0,0,1,1,0,36.35890410958904,1.5205479452054795,10,1,0,1,1,0
211,1,1,1,2,157500.0,0,0,0,1,35.23013698630137,11.112328767123287,4,4,1,1,1,1
212,1,1,1,2,157500.0,0,0,0,1,35.23013698630137,11.112328767123287,4,4,0,0,1,1
213,1,1,1,2,157500.0,0,0,0,1,35.23013698630137,11.112328767123287,4,4,0,0,1,1
214,1,1,1,2,157500.0,0,0,0,1,35.23013698630137,11.112328767123287,4,4,0,0,1,1
215,1,1,1,2,157500.0,0,0,0,1,35.23013698630137,11.112328767123287,4,4,1,1,1,1
216,1,0,1,0,360000.0,0,0,0,0,41.97534246575343,7.526027397260274,16,2,0,1,0,0
217,1,0,1,0,360000.0,0,0,0,0,41.97534246575343,7.526027397260274,16,2,1,1,0,1
218,0,0,1,0,112500.0,0,1,0,0,24.224657534246568,0.8547945205479452,6,2,0,1,0,0
219,0,0,0,0,135000.0,0,0,0,0,26.457534246575346,4.273972602739726,10,2,1,1,0,1
220,0,0,0,0,135000.0,0,0,0,0,26.457534246575346,4.273972602739726,10,2,1,1,0,0
221,1,1,0,0,315000.0,0,1,0,0,43.35616438356164,10.191780821917806,10,2,1,1,0,1
222,1,1,0,0,315000.0,0,1,0,0,43.35616438356164,10.191780821917806,10,2,1,1,0,1
223,1,1,0,0,315000.0,0,1,0,0,43.35616438356164,10.191780821917806,10,2,1,1,0,1
224,1,1,0,0,315000.0,0,1,0,0,43.35616438356164,10.191780821917806,10,2,1,1,0,0
225,1,1,0,0,315000.0,0,1,0,0,43.35616438356164,10.191780821917806,10,2,1,1,0,1
226,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
227,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
228,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
229,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
230,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
231,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
232,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
233,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
234,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
235,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
236,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,0,1
237,0,0,0,0,180000.0,0,0,0,0,53.630136986301366,7.947945205479453,14,2,1,1,1,1
238,0,0,0,0,157500.0,0,0,0,0,35.38356164383561,8.695890410958905,14,2,0,1,0,0
239,0,0,0,0,157500.0,0,0,0,0,35.38356164383561,8.695890410958905,14,2,0,1,0,0
240,0,0,0,0,157500.0,0,0,0,0,35.38356164383561,8.695890410958905,14,2,0,1,0,0
241,0,0,0,0,157500.0,0,0,0,0,35.38356164383561,8.695890410958905,14,2,0,1,0,0
242,0,0,0,0,157500.0,0,0,0,0,35.38356164383561,8.695890410958905,14,2,0,1,0,0
243,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,1,1,1,0
244,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,0,1,1,0
245,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,1,1,0,1
246,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,1,1,1,0
247,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,0,1,1,0
248,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,1,1,0,1
249,1,1,0,0,229500.0,0,1,0,0,50.205479452054796,3.441095890410959,8,2,1,1,1,1
250,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,0,1,0,0
251,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,0,1,0,0
252,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,1,1,0,0
253,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,1,1,1,0
254,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,1,1,0,1
255,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,1,1,0,0
256,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,1,1,0,1
257,0,0,0,0,270000.0,0,1,0,0,48.145205479452045,15.868493150684932,10,2,1,1,0,1
258,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,1,1,0
259,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,1,1,0
260,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,1,1,0,1
261,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,1,1,0
262,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,1,0,0
263,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,0,1,1
264,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,1,0,0
265,0,0,0,0,292500.0,0,0,0,0,57.405479452054784,23.79178082191781,0,2,0,0,1,1
